Date of Journey,Departure Station,Arrival Destination,Departure Time,Departure Hour,DayOfWeek,IsWeekend,Month,IsPeakHour
2024-03-17,manchester piccadilly,liverpool lime street,2025-11-23 18:45:00,18,6,1,11,True
2024-03-18,london euston,birmingham new street,2025-11-23 16:30:00,16,6,1,11,True
2024-03-17,manchester piccadilly,liverpool lime street,2025-11-23 18:45:00,18,6,1,11,True
2024-03-17,manchester piccadilly,liverpool lime street,2025-11-23 18:45:00,18,6,1,11,True
2024-03-17,london st pancras,leicester,2025-11-23 18:45:00,18,6,1,11,True
2024-03-17,london paddington,reading,2025-11-23 20:00:00,20,6,1,11,False
2024-03-18,liverpool lime street,manchester piccadilly,2025-11-23 17:15:00,17,6,1,11,True
2024-03-17,liverpool lime street,manchester piccadilly,2025-11-23 20:15:00,20,6,1,11,False
2024-03-17,manchester piccadilly,sheffield,2025-11-23 20:15:00,20,6,1,11,False
2024-03-17,london paddington,reading,2025-11-23 20:15:00,20,6,1,11,False
2024-03-18,london paddington,reading,2025-11-23 17:15:00,17,6,1,11,True
2024-03-17,london st pancras,birmingham new street,2025-11-23 20:15:00,20,6,1,11,False
2024-03-17,london paddington,reading,2025-11-23 20:15:00,20,6,1,11,False
2024-03-17,liverpool lime street,manchester piccadilly,2025-11-23 20:30:00,20,6,1,11,False
2024-03-18,liverpool lime street,london euston,2025-11-23 17:30:00,17,6,1,11,True
2024-03-18,manchester piccadilly,liverpool lime street,2025-11-23 18:45:00,18,6,1,11,True
2024-03-18,london st pancras,leicester,2025-11-23 18:45:00,18,6,1,11,True
2024-03-18,london st pancras,leicester,2025-11-23 18:45:00,18,6,1,11,True
2024-03-18,manchester piccadilly,liverpool lime street,2025-11-23 18:45:00,18,6,1,11,True
2024-03-18,manchester piccadilly,liverpool lime street,2025-11-23 18:45:00,18,6,1,11,True
2024-03-18,london euston,birmingham new street,2025-11-23 17:45:00,17,6,1,11,True
2024-03-18,london euston,birmingham new street,2025-11-23 17:45:00,17,6,1,11,True
2024-03-18,manchester piccadilly,liverpool lime street,2025-11-23 18:45:00,18,6,1,11,True
2024-03-18,manchester piccadilly,liverpool lime street,2025-11-23 17:45:00,17,6,1,11,True
2024-03-18,manchester piccadilly,liverpool lime street,2025-11-23 17:45:00,17,6,1,11,True
2024-03-18,manchester piccadilly,liverpool lime street,2025-11-23 17:45:00,17,6,1,11,True
2024-03-17,london paddington,reading,2025-11-23 21:30:00,21,6,1,11,False
2024-03-18,birmingham new street,liverpool lime street,2025-11-23 18:30:00,18,6,1,11,True
2024-03-18,liverpool lime street,crewe,2025-11-23 18:45:00,18,6,1,11,True
2024-03-18,london st pancras,birmingham new street,2025-11-23 18:45:00,18,6,1,11,True
2024-03-18,london kings cross,york,2025-11-23 17:45:00,17,6,1,11,True
2024-03-18,london st pancras,wolverhampton,2025-11-23 18:45:00,18,6,1,11,True
2024-03-18,london euston,manchester piccadilly,2025-11-23 18:45:00,18,6,1,11,True
2024-03-18,liverpool lime street,crewe,2025-11-23 18:45:00,18,6,1,11,True
2024-03-18,london st pancras,birmingham new street,2025-11-23 18:45:00,18,6,1,11,True
2024-03-18,london st pancras,birmingham new street,2025-11-23 19:00:00,19,6,1,11,True
2024-03-17,london kings cross,york,2025-11-23 22:15:00,22,6,1,11,False
2024-03-17,london kings cross,york,2025-11-23 22:15:00,22,6,1,11,False
2024-03-18,liverpool lime street,manchester piccadilly,2025-11-23 20:00:00,20,6,1,11,False
2024-03-18,reading,oxford,2025-11-23 20:30:00,20,6,1,11,False
2024-03-18,liverpool lime street,manchester piccadilly,2025-11-23 00:00:00,0,6,1,11,False
2024-03-18,liverpool lime street,manchester piccadilly,2025-11-23 00:00:00,0,6,1,11,False
2024-03-18,manchester piccadilly,liverpool lime street,2025-11-23 00:00:00,0,6,1,11,False
2024-03-18,birmingham new street,liverpool lime street,2025-11-23 21:30:00,21,6,1,11,False
2024-03-18,liverpool lime street,manchester piccadilly,2025-11-23 21:30:00,21,6,1,11,False
2024-03-18,manchester piccadilly,liverpool lime street,2025-11-23 21:30:00,21,6,1,11,False
2024-03-18,london kings cross,york,2025-11-23 01:00:00,1,6,1,11,False
2024-03-18,london euston,birmingham new street,2025-11-23 22:15:00,22,6,1,11,False
2024-03-18,london kings cross,york,2025-11-23 22:15:00,22,6,1,11,False
2024-03-18,london euston,birmingham new street,2025-11-23 01:15:00,1,6,1,11,False
2024-03-18,london kings cross,york,2025-11-23 22:15:00,22,6,1,11,False
2024-03-19,manchester piccadilly,leeds,2025-11-23 22:30:00,22,6,1,11,False
2024-03-19,oxford,bristol temple meads,2025-11-23 22:30:00,22,6,1,11,False
2024-03-19,manchester piccadilly,leeds,2025-11-23 22:30:00,22,6,1,11,False
2024-03-19,liverpool lime street,manchester piccadilly,2025-11-23 22:30:00,22,6,1,11,False
2024-03-20,london kings cross,edinburgh waverley,2025-11-23 16:00:00,16,6,1,11,True
2024-03-19,london paddington,reading,2025-11-23 22:45:00,22,6,1,11,False
2024-03-18,london paddington,reading,2025-11-23 22:45:00,22,6,1,11,False
2024-03-18,manchester piccadilly,london paddington,2025-11-23 01:45:00,1,6,1,11,False
2024-03-18,liverpool lime street,manchester piccadilly,2025-11-23 02:00:00,2,6,1,11,False
2024-03-18,london paddington,reading,2025-11-23 02:00:00,2,6,1,11,False
2024-03-18,london st pancras,birmingham new street,2025-11-23 02:00:00,2,6,1,11,False
2024-03-18,manchester piccadilly,nottingham,2025-11-23 02:00:00,2,6,1,11,False
2024-03-18,manchester piccadilly,nottingham,2025-11-23 02:00:00,2,6,1,11,False
2024-03-18,london euston,birmingham new street,2025-11-23 02:15:00,2,6,1,11,False
2024-03-18,manchester piccadilly,liverpool lime street,2025-11-23 02:30:00,2,6,1,11,False
2024-03-19,manchester piccadilly,london paddington,2025-11-23 23:45:00,23,6,1,11,False
2024-03-18,london paddington,reading,2025-11-23 23:45:00,23,6,1,11,False
2024-03-19,liverpool lime street,manchester piccadilly,2025-11-23 00:00:00,0,6,1,11,False
2024-03-19,liverpool lime street,manchester piccadilly,2025-11-23 00:00:00,0,6,1,11,False
2024-03-19,manchester piccadilly,liverpool lime street,2025-11-23 00:00:00,0,6,1,11,False
2024-03-19,birmingham new street,london st pancras,2025-11-23 00:15:00,0,6,1,11,False
2024-03-18,manchester piccadilly,liverpool lime street,2025-11-23 03:15:00,3,6,1,11,False
2024-03-19,liverpool lime street,manchester piccadilly,2025-11-23 00:30:00,0,6,1,11,False
2024-03-19,london kings cross,york,2025-11-23 00:30:00,0,6,1,11,False
2024-03-18,london kings cross,york,2025-11-23 03:45:00,3,6,1,11,False
2024-03-18,london euston,birmingham new street,2025-11-23 03:45:00,3,6,1,11,False
2024-03-18,london euston,birmingham new street,2025-11-23 03:45:00,3,6,1,11,False
2024-03-18,london kings cross,york,2025-11-23 04:00:00,4,6,1,11,False
2024-03-18,london st pancras,birmingham new street,2025-11-23 04:15:00,4,6,1,11,False
2024-03-19,liverpool lime street,manchester piccadilly,2025-11-23 01:30:00,1,6,1,11,False
2024-03-19,london paddington,reading,2025-11-23 01:30:00,1,6,1,11,False
2024-03-18,london st pancras,birmingham new street,2025-11-23 04:30:00,4,6,1,11,False
2024-03-19,london paddington,reading,2025-11-23 01:30:00,1,6,1,11,False
2024-03-19,liverpool lime street,manchester piccadilly,2025-11-23 01:45:00,1,6,1,11,False
2024-03-19,manchester piccadilly,nottingham,2025-11-23 02:00:00,2,6,1,11,False
2024-03-18,liverpool lime street,london euston,2025-11-23 05:00:00,5,6,1,11,False
2024-03-19,liverpool lime street,manchester piccadilly,2025-11-23 02:15:00,2,6,1,11,False
2024-03-19,london euston,birmingham new street,2025-11-23 02:15:00,2,6,1,11,False
2024-03-19,london paddington,reading,2025-11-23 02:15:00,2,6,1,11,False
2024-03-18,london kings cross,york,2025-11-23 05:15:00,5,6,1,11,False
2024-03-18,london paddington,reading,2025-11-23 05:15:00,5,6,1,11,False
2024-03-18,manchester piccadilly,liverpool lime street,2025-11-23 05:30:00,5,6,1,11,False
2024-03-19,manchester piccadilly,liverpool lime street,2025-11-23 02:30:00,2,6,1,11,False
2024-03-19,london kings cross,york,2025-11-23 03:00:00,3,6,1,11,False
2024-03-18,london paddington,reading,2025-11-23 06:15:00,6,6,1,11,False
2024-03-18,manchester piccadilly,liverpool lime street,2025-11-23 06:15:00,6,6,1,11,False
2024-03-18,london kings cross,york,2025-11-23 06:15:00,6,6,1,11,False
2024-03-18,london paddington,reading,2025-11-23 06:15:00,6,6,1,11,False
2024-03-18,london kings cross,york,2025-11-23 06:15:00,6,6,1,11,False
2024-03-18,london euston,birmingham new street,2025-11-23 06:30:00,6,6,1,11,False
2024-03-18,birmingham new street,london st pancras,2025-11-23 06:30:00,6,6,1,11,False
2024-03-18,london euston,birmingham new street,2025-11-23 06:30:00,6,6,1,11,False
2024-03-18,birmingham new street,london st pancras,2025-11-23 06:30:00,6,6,1,11,False
2024-03-18,birmingham new street,london st pancras,2025-11-23 06:30:00,6,6,1,11,False
2024-03-18,reading,london paddington,2025-11-23 06:30:00,6,6,1,11,False
2024-03-18,london euston,birmingham new street,2025-11-23 06:30:00,6,6,1,11,False
2024-03-18,birmingham new street,london st pancras,2025-11-23 06:30:00,6,6,1,11,False
2024-03-18,london kings cross,york,2025-11-23 06:45:00,6,6,1,11,False
2024-03-18,liverpool lime street,manchester piccadilly,2025-11-23 06:45:00,6,6,1,11,False
2024-03-18,london st pancras,birmingham new street,2025-11-23 06:45:00,6,6,1,11,False
2024-03-18,london paddington,reading,2025-11-23 07:00:00,7,6,1,11,True
2024-03-18,liverpool lime street,manchester piccadilly,2025-11-23 07:15:00,7,6,1,11,True
2024-03-19,liverpool lime street,manchester piccadilly,2025-11-23 04:15:00,4,6,1,11,False
2024-03-18,london kings cross,york,2025-11-23 09:30:00,9,6,1,11,True
2024-03-19,london kings cross,york,2025-11-23 04:30:00,4,6,1,11,False
2024-03-18,london euston,birmingham new street,2025-11-23 07:30:00,7,6,1,11,True
2024-03-18,london kings cross,york,2025-11-23 07:30:00,7,6,1,11,True
2024-03-18,reading,swindon,2025-11-23 07:30:00,7,6,1,11,True
2024-03-18,london paddington,london waterloo,2025-11-23 07:30:00,7,6,1,11,True
2024-03-18,liverpool lime street,london euston,2025-11-23 08:00:00,8,6,1,11,True
2024-03-18,liverpool lime street,london euston,2025-11-23 08:00:00,8,6,1,11,True
2024-03-18,liverpool lime street,london euston,2025-11-23 08:00:00,8,6,1,11,True
2024-03-18,london st pancras,birmingham new street,2025-11-23 08:00:00,8,6,1,11,True
2024-03-18,liverpool lime street,london euston,2025-11-23 08:00:00,8,6,1,11,True
2024-03-19,london kings cross,york,2025-11-23 05:00:00,5,6,1,11,False
2024-03-18,reading,oxford,2025-11-23 08:00:00,8,6,1,11,True
2024-03-18,liverpool lime street,london euston,2025-11-23 08:00:00,8,6,1,11,True
2024-03-18,liverpool lime street,london euston,2025-11-23 08:00:00,8,6,1,11,True
2024-03-18,manchester piccadilly,liverpool lime street,2025-11-23 08:15:00,8,6,1,11,True
2024-03-18,manchester piccadilly,leeds,2025-11-23 08:15:00,8,6,1,11,True
2024-03-18,london euston,birmingham new street,2025-11-23 08:15:00,8,6,1,11,True
2024-03-19,london kings cross,york,2025-11-23 05:15:00,5,6,1,11,False
2024-03-18,york,liverpool lime street,2025-11-23 08:15:00,8,6,1,11,True
2024-03-18,london paddington,reading,2025-11-23 08:30:00,8,6,1,11,True
2024-03-18,london kings cross,york,2025-11-23 07:30:00,7,6,1,11,True
2024-03-18,london paddington,oxford,2025-11-23 07:45:00,7,6,1,11,True
2024-03-18,london kings cross,york,2025-11-23 07:45:00,7,6,1,11,True
2024-03-18,london paddington,reading,2025-11-23 07:45:00,7,6,1,11,True
2024-03-19,london st pancras,birmingham new street,2025-11-23 05:45:00,5,6,1,11,False
2024-03-18,london paddington,reading,2025-11-23 07:45:00,7,6,1,11,True
2024-03-18,liverpool lime street,london paddington,2025-11-23 08:45:00,8,6,1,11,True
2024-03-18,liverpool lime street,london paddington,2025-11-23 08:45:00,8,6,1,11,True
2024-03-18,london paddington,oxford,2025-11-23 07:45:00,7,6,1,11,True
2024-03-18,manchester piccadilly,nottingham,2025-11-23 09:00:00,9,6,1,11,True
2024-03-18,london kings cross,edinburgh waverley,2025-11-23 16:00:00,16,6,1,11,True
2024-03-18,london euston,birmingham new street,2025-11-23 09:00:00,9,6,1,11,True
2024-03-19,manchester piccadilly,liverpool lime street,2025-11-23 06:15:00,6,6,1,11,False
2024-03-18,manchester piccadilly,liverpool lime street,2025-11-23 09:15:00,9,6,1,11,True
2024-03-19,london kings cross,york,2025-11-23 06:15:00,6,6,1,11,False
2024-03-19,london paddington,reading,2025-11-23 06:15:00,6,6,1,11,False
2024-03-19,london paddington,reading,2025-11-23 06:15:00,6,6,1,11,False
2024-03-19,london kings cross,york,2025-11-23 06:15:00,6,6,1,11,False
2024-03-19,york,doncaster,2025-11-23 06:30:00,6,6,1,11,False
2024-03-19,manchester piccadilly,liverpool lime street,2025-11-23 06:30:00,6,6,1,11,False
2024-03-18,manchester piccadilly,liverpool lime street,2025-11-23 09:30:00,9,6,1,11,True
2024-03-19,london st pancras,birmingham new street,2025-11-23 06:30:00,6,6,1,11,False
2024-03-19,birmingham new street,london st pancras,2025-11-23 06:30:00,6,6,1,11,False
2024-03-19,london euston,manchester piccadilly,2025-11-23 06:30:00,6,6,1,11,False
2024-03-19,birmingham new street,london st pancras,2025-11-23 06:30:00,6,6,1,11,False
2024-03-19,london euston,birmingham new street,2025-11-23 06:30:00,6,6,1,11,False
2024-03-19,birmingham new street,london kings cross,2025-11-23 06:30:00,6,6,1,11,False
2024-03-19,london euston,birmingham new street,2025-11-23 06:30:00,6,6,1,11,False
2024-03-19,london paddington,oxford,2025-11-23 07:45:00,7,6,1,11,True
2024-03-19,manchester piccadilly,liverpool lime street,2025-11-23 06:45:00,6,6,1,11,False
2024-03-19,london paddington,reading,2025-11-23 07:00:00,7,6,1,11,True
2024-03-18,liverpool lime street,manchester piccadilly,2025-11-23 10:00:00,10,6,1,11,False
2024-03-19,manchester piccadilly,liverpool lime street,2025-11-23 07:15:00,7,6,1,11,True
2024-03-19,london kings cross,york,2025-11-23 07:30:00,7,6,1,11,True
2024-03-19,london kings cross,york,2025-11-23 07:30:00,7,6,1,11,True
2024-03-19,york,doncaster,2025-11-23 07:30:00,7,6,1,11,True
2024-03-19,manchester piccadilly,liverpool lime street,2025-11-23 07:45:00,7,6,1,11,True
2024-03-19,liverpool lime street,london euston,2025-11-23 08:00:00,8,6,1,11,True
2024-03-19,liverpool lime street,london euston,2025-11-23 08:00:00,8,6,1,11,True
2024-03-18,manchester piccadilly,liverpool lime street,2025-11-23 11:00:00,11,6,1,11,False
2024-03-19,liverpool lime street,london euston,2025-11-23 08:00:00,8,6,1,11,True
2024-03-19,london euston,manchester piccadilly,2025-11-23 08:00:00,8,6,1,11,True
2024-03-19,liverpool lime street,london euston,2025-11-23 08:00:00,8,6,1,11,True
2024-03-19,liverpool lime street,london euston,2025-11-23 08:00:00,8,6,1,11,True
2024-03-18,manchester piccadilly,liverpool lime street,2025-11-23 11:00:00,11,6,1,11,False
2024-03-19,manchester piccadilly,london euston,2025-11-23 08:00:00,8,6,1,11,True
2024-03-19,london euston,birmingham new street,2025-11-23 08:15:00,8,6,1,11,True
2024-03-19,london paddington,reading,2025-11-23 08:30:00,8,6,1,11,True
2024-03-19,liverpool lime street,london st pancras,2025-11-23 08:30:00,8,6,1,11,True
2024-03-19,liverpool lime street,manchester piccadilly,2025-11-23 08:45:00,8,6,1,11,True
2024-03-19,london st pancras,birmingham new street,2025-11-23 09:45:00,9,6,1,11,True
2024-03-18,london st pancras,birmingham new street,2025-11-23 11:45:00,11,6,1,11,False
2024-03-19,london paddington,reading,2025-11-23 09:00:00,9,6,1,11,True
2024-03-19,manchester piccadilly,leeds,2025-11-23 09:00:00,9,6,1,11,True
2024-03-19,london paddington,reading,2025-11-23 09:00:00,9,6,1,11,True
2024-03-18,london st pancras,birmingham new street,2025-11-23 12:00:00,12,6,1,11,False
2024-03-19,manchester piccadilly,leeds,2025-11-23 09:00:00,9,6,1,11,True
2024-03-18,manchester piccadilly,london st pancras,2025-11-23 12:00:00,12,6,1,11,False
2024-03-18,manchester piccadilly,liverpool lime street,2025-11-23 12:15:00,12,6,1,11,False
2024-03-18,london st pancras,birmingham new street,2025-11-23 12:30:00,12,6,1,11,False
2024-03-18,london paddington,reading,2025-11-23 12:45:00,12,6,1,11,False
2024-03-18,london euston,birmingham new street,2025-11-23 13:15:00,13,6,1,11,False
2024-03-18,manchester piccadilly,liverpool lime street,2025-11-23 13:15:00,13,6,1,11,False
2024-03-18,london kings cross,york,2025-11-23 13:15:00,13,6,1,11,False
2024-03-18,manchester piccadilly,liverpool lime street,2025-11-23 13:15:00,13,6,1,11,False
2024-03-19,manchester piccadilly,liverpool lime street,2025-11-23 10:30:00,10,6,1,11,False
2024-03-18,manchester piccadilly,liverpool lime street,2025-11-23 13:30:00,13,6,1,11,False
2024-03-18,manchester piccadilly,liverpool lime street,2025-11-23 13:30:00,13,6,1,11,False
2024-03-18,manchester piccadilly,liverpool lime street,2025-11-23 13:30:00,13,6,1,11,False
2024-03-19,manchester piccadilly,liverpool lime street,2025-11-23 10:30:00,10,6,1,11,False
2024-03-18,london euston,birmingham new street,2025-11-23 13:45:00,13,6,1,11,False
2024-03-18,london kings cross,york,2025-11-23 13:45:00,13,6,1,11,False
2024-03-19,york,edinburgh,2025-11-23 11:00:00,11,6,1,11,False
2024-03-18,london paddington,reading,2025-11-23 14:00:00,14,6,1,11,False
2024-03-18,london paddington,reading,2025-11-23 14:00:00,14,6,1,11,False
2024-03-18,london kings cross,york,2025-11-23 14:30:00,14,6,1,11,False
2024-03-18,london kings cross,york,2025-11-23 14:45:00,14,6,1,11,False
2024-03-19,london euston,birmingham new street,2025-11-23 11:45:00,11,6,1,11,False
2024-03-19,london kings cross,york,2025-11-23 11:45:00,11,6,1,11,False
2024-03-19,london paddington,reading,2025-11-23 11:45:00,11,6,1,11,False
2024-03-18,london kings cross,york,2025-11-23 14:45:00,14,6,1,11,False
2024-03-18,london kings cross,york,2025-11-23 14:45:00,14,6,1,11,False
2024-03-18,birmingham new street,reading,2025-11-23 14:45:00,14,6,1,11,False
2024-03-18,london paddington,reading,2025-11-23 15:00:00,15,6,1,11,False
2024-03-19,birmingham new street,london st pancras,2025-11-23 12:00:00,12,6,1,11,False
2024-03-18,london st pancras,birmingham new street,2025-11-23 15:15:00,15,6,1,11,False
2024-03-18,london euston,birmingham new street,2025-11-23 15:30:00,15,6,1,11,False
2024-03-18,london euston,birmingham new street,2025-11-23 15:30:00,15,6,1,11,False
2024-03-19,london st pancras,birmingham new street,2025-11-23 18:45:00,18,6,1,11,True
2024-03-19,london paddington,reading,2025-11-23 12:45:00,12,6,1,11,False
2024-03-18,liverpool lime street,manchester piccadilly,2025-11-23 15:45:00,15,6,1,11,False
2024-03-18,manchester piccadilly,liverpool lime street,2025-11-23 15:45:00,15,6,1,11,False
2024-03-18,london st pancras,birmingham new street,2025-11-23 15:45:00,15,6,1,11,False
2024-03-18,london euston,birmingham new street,2025-11-23 16:00:00,16,6,1,11,True
