Date of Journey,Departure Station,Arrival Destination,Departure Time,Percentage Delay,Delay Category,Departure Hour,DayOfWeek,IsWeekend,Month,IsPeakHour
2024-02-25,manchester piccadilly,london euston,2025-11-24 08:00:00,32.72727272727273,Long,8,0,0,11,True
2024-02-23,reading,oxford,2025-11-24 08:00:00,0.0,On Time,8,0,0,11,True
2024-02-22,liverpool lime street,london euston,2025-11-24 08:00:00,33.33333333333333,Long,8,0,0,11,True
2024-02-25,london euston,manchester piccadilly,2025-11-24 08:00:00,0.0,On Time,8,0,0,11,True
2024-02-22,manchester piccadilly,sheffield,2025-11-24 08:15:00,0.0,On Time,8,0,0,11,True
2024-02-15,liverpool lime street,manchester piccadilly,2025-11-24 08:15:00,0.0,On Time,8,0,0,11,True
2024-02-17,manchester piccadilly,leeds,2025-11-24 08:15:00,0.0,On Time,8,0,0,11,True
2024-02-23,liverpool lime street,london st pancras,2025-11-24 08:30:00,0.0,On Time,8,0,0,11,True
2024-02-15,london euston,birmingham new street,2025-11-24 08:45:00,0.0,On Time,8,0,0,11,True
2024-02-16,london kings cross,york,2025-11-24 08:45:00,0.0,On Time,8,0,0,11,True
2024-02-29,london paddington,reading,2025-11-24 08:45:00,cancelled,Cancelled,8,0,0,11,True
2024-02-14,london st pancras,birmingham new street,2025-11-24 12:00:00,0.0,On Time,12,0,0,11,False
2024-02-16,manchester piccadilly,nottingham,2025-11-24 09:00:00,78.33333333333333,Long,9,0,0,11,True
2024-02-14,manchester piccadilly,liverpool lime street,2025-11-24 12:00:00,0.0,On Time,12,0,0,11,False
2024-02-14,birmingham new street,manchester piccadilly,2025-11-24 11:15:00,42.5,Long,11,0,0,11,False
2024-02-15,manchester piccadilly,liverpool lime street,2025-11-24 09:15:00,16.666666666666664,Medium,9,0,0,11,True
2024-02-14,london paddington,reading,2025-11-24 12:45:00,0.0,On Time,12,0,0,11,False
2024-02-14,london euston,manchester piccadilly,2025-11-24 12:45:00,0.0,On Time,12,0,0,11,False
2024-02-15,london kings cross,york,2025-11-24 09:45:00,0.0,On Time,9,0,0,11,True
2024-02-14,london euston,birmingham new street,2025-11-24 13:00:00,0.0,On Time,13,0,0,11,False
2024-02-25,london paddington,reading,2025-11-24 10:15:00,0.0,On Time,10,0,0,11,False
2024-02-24,london euston,birmingham new street,2025-11-24 10:15:00,0.0,On Time,10,0,0,11,False
2024-02-15,birmingham new street,manchester piccadilly,2025-11-24 11:15:00,3.75,Short,11,0,0,11,False
2024-02-25,liverpool lime street,manchester piccadilly,2025-11-24 11:15:00,103.33333333333334,Extreme,11,0,0,11,False
2024-02-19,manchester piccadilly,sheffield,2025-11-24 11:00:00,0.0,On Time,11,0,0,11,False
2024-02-15,liverpool lime street,manchester piccadilly,2025-11-24 11:00:00,0.0,On Time,11,0,0,11,False
2024-02-16,london kings cross,york,2025-11-24 11:00:00,0.0,On Time,11,0,0,11,False
2024-02-15,london st pancras,birmingham new street,2025-11-24 11:00:00,0.0,On Time,11,0,0,11,False
2024-02-14,manchester piccadilly,liverpool lime street,2025-11-24 14:15:00,0.0,On Time,14,0,0,11,False
2024-02-24,liverpool lime street,manchester piccadilly,2025-11-24 11:15:00,33.33333333333333,Long,11,0,0,11,False
2024-02-14,london st pancras,birmingham new street,2025-11-24 14:15:00,0.0,On Time,14,0,0,11,False
2024-02-14,london paddington,reading,2025-11-24 14:15:00,0.0,On Time,14,0,0,11,False
2024-02-29,london st pancras,birmingham new street,2025-11-24 11:15:00,0.0,On Time,11,0,0,11,False
2024-02-14,london paddington,reading,2025-11-24 14:15:00,0.0,On Time,14,0,0,11,False
2024-02-14,london kings cross,york,2025-11-24 14:45:00,0.0,On Time,14,0,0,11,False
2024-02-15,london kings cross,york,2025-11-24 11:45:00,0.0,On Time,11,0,0,11,False
2024-02-17,london st pancras,birmingham new street,2025-11-24 11:45:00,0.0,On Time,11,0,0,11,False
2024-02-21,manchester piccadilly,liverpool lime street,2025-11-24 12:00:00,0.0,On Time,12,0,0,11,False
2024-02-16,london st pancras,birmingham new street,2025-11-24 12:00:00,cancelled,Cancelled,12,0,0,11,False
2024-02-17,london st pancras,birmingham new street,2025-11-24 12:00:00,0.0,On Time,12,0,0,11,False
2024-02-18,manchester piccadilly,liverpool lime street,2025-11-24 12:15:00,0.0,On Time,12,0,0,11,False
2024-02-14,london st pancras,birmingham new street,2025-11-24 15:15:00,cancelled,Cancelled,15,0,0,11,False
2024-02-25,london st pancras,birmingham new street,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-02-20,london paddington,reading,2025-11-24 12:45:00,0.0,On Time,12,0,0,11,False
2024-02-15,york,edinburgh,2025-11-24 12:45:00,0.0,On Time,12,0,0,11,False
2024-02-25,london paddington,reading,2025-11-24 12:45:00,0.0,On Time,12,0,0,11,False
2024-02-14,london euston,birmingham new street,2025-11-24 16:00:00,123.75,Extreme,16,0,0,11,True
2024-02-14,london euston,birmingham new street,2025-11-24 16:00:00,123.75,Extreme,16,0,0,11,True
2024-02-14,manchester piccadilly,liverpool lime street,2025-11-24 16:15:00,cancelled,Cancelled,16,0,0,11,True
2024-02-22,london euston,birmingham new street,2025-11-24 13:15:00,0.0,On Time,13,0,0,11,False
2024-02-26,manchester piccadilly,liverpool lime street,2025-11-24 13:15:00,0.0,On Time,13,0,0,11,False
2024-02-14,london st pancras,leicester,2025-11-24 16:15:00,0.0,On Time,16,0,0,11,True
2024-02-14,manchester piccadilly,liverpool lime street,2025-11-24 16:15:00,cancelled,Cancelled,16,0,0,11,True
2024-02-14,manchester piccadilly,liverpool lime street,2025-11-24 16:15:00,cancelled,Cancelled,16,0,0,11,True
2024-02-15,london st pancras,birmingham new street,2025-11-24 13:15:00,0.0,On Time,13,0,0,11,False
2024-02-20,liverpool lime street,sheffield,2025-11-24 13:45:00,0.0,On Time,13,0,0,11,False
2024-02-14,london paddington,reading,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-02-28,london st pancras,birmingham new street,2025-11-24 13:45:00,0.0,On Time,13,0,0,11,False
2024-02-14,london kings cross,york,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-02-16,liverpool lime street,manchester piccadilly,2025-11-24 13:45:00,0.0,On Time,13,0,0,11,False
2024-02-14,liverpool lime street,london euston,2025-11-24 17:00:00,0.0,On Time,17,0,0,11,True
2024-02-26,london paddington,reading,2025-11-24 14:00:00,0.0,On Time,14,0,0,11,False
2024-02-23,london paddington,reading,2025-11-24 14:00:00,0.0,On Time,14,0,0,11,False
2024-02-14,liverpool lime street,london euston,2025-11-24 17:15:00,0.0,On Time,17,0,0,11,True
2024-02-14,reading,london paddington,2025-11-24 17:15:00,0.0,On Time,17,0,0,11,True
2024-02-25,manchester piccadilly,liverpool lime street,2025-11-24 14:15:00,0.0,On Time,14,0,0,11,False
2024-02-14,london paddington,reading,2025-11-24 17:15:00,0.0,On Time,17,0,0,11,True
2024-02-14,liverpool lime street,manchester piccadilly,2025-11-24 17:15:00,0.0,On Time,17,0,0,11,True
2024-02-24,london paddington,reading,2025-11-24 14:30:00,0.0,On Time,14,0,0,11,False
2024-02-14,manchester piccadilly,liverpool lime street,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-02-14,manchester piccadilly,liverpool lime street,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-02-29,birmingham new street,reading,2025-11-24 14:45:00,0.0,On Time,14,0,0,11,False
2024-02-14,london st pancras,birmingham new street,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-02-28,manchester piccadilly,liverpool lime street,2025-11-24 14:45:00,0.0,On Time,14,0,0,11,False
2024-02-15,london kings cross,york,2025-11-24 14:45:00,0.0,On Time,14,0,0,11,False
2024-02-14,manchester piccadilly,liverpool lime street,2025-11-24 18:00:00,0.0,On Time,18,0,0,11,True
2024-02-18,london paddington,reading,2025-11-24 15:00:00,0.0,On Time,15,0,0,11,False
2024-02-15,london euston,birmingham new street,2025-11-24 15:00:00,0.0,On Time,15,0,0,11,False
2024-02-20,london paddington,reading,2025-11-24 15:00:00,0.0,On Time,15,0,0,11,False
2024-02-22,london paddington,reading,2025-11-24 15:00:00,0.0,On Time,15,0,0,11,False
2024-02-14,liverpool lime street,manchester piccadilly,2025-11-24 18:30:00,0.0,On Time,18,0,0,11,True
2024-02-14,reading,didcot,2025-11-24 18:45:00,cancelled,Cancelled,18,0,0,11,True
2024-02-15,london euston,birmingham new street,2025-11-24 15:45:00,0.0,On Time,15,0,0,11,False
2024-02-15,london euston,birmingham new street,2025-11-24 15:45:00,0.0,On Time,15,0,0,11,False
2024-02-14,london st pancras,birmingham new street,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-02-14,birmingham new street,nuneaton,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-02-14,london st pancras,wolverhampton,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-02-24,london euston,birmingham new street,2025-11-24 15:45:00,0.0,On Time,15,0,0,11,False
2024-02-14,birmingham new street,wolverhampton,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-02-14,london euston,manchester piccadilly,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-02-20,london paddington,reading,2025-11-24 15:45:00,0.0,On Time,15,0,0,11,False
2024-02-21,london euston,birmingham new street,2025-11-24 16:00:00,0.0,On Time,16,0,0,11,True
2024-02-26,london euston,birmingham new street,2025-11-24 16:00:00,0.0,On Time,16,0,0,11,True
2024-02-19,london euston,birmingham new street,2025-11-24 16:00:00,0.0,On Time,16,0,0,11,True
2024-02-18,london euston,birmingham new street,2025-11-24 16:00:00,0.0,On Time,16,0,0,11,True
2024-02-22,london paddington,reading,2025-11-24 16:00:00,0.0,On Time,16,0,0,11,True
2024-02-15,london euston,birmingham new street,2025-11-24 16:00:00,41.25,Long,16,0,0,11,True
2024-02-18,london euston,birmingham new street,2025-11-24 16:00:00,0.0,On Time,16,0,0,11,True
2024-02-15,london euston,birmingham new street,2025-11-24 16:00:00,41.25,Long,16,0,0,11,True
2024-02-28,london euston,birmingham new street,2025-11-24 16:00:00,0.0,On Time,16,0,0,11,True
2024-02-24,liverpool lime street,manchester piccadilly,2025-11-24 16:00:00,0.0,On Time,16,0,0,11,True
2024-02-15,london euston,birmingham new street,2025-11-24 16:00:00,41.25,Long,16,0,0,11,True
2024-02-17,birmingham new street,manchester piccadilly,2025-11-24 16:15:00,cancelled,Cancelled,16,0,0,11,True
2024-02-28,manchester piccadilly,liverpool lime street,2025-11-24 16:15:00,0.0,On Time,16,0,0,11,True
2024-02-21,london paddington,reading,2025-11-24 16:15:00,0.0,On Time,16,0,0,11,True
2024-02-22,birmingham new street,manchester piccadilly,2025-11-24 16:15:00,cancelled,Cancelled,16,0,0,11,True
2024-02-18,manchester piccadilly,liverpool lime street,2025-11-24 16:15:00,0.0,On Time,16,0,0,11,True
2024-02-26,london euston,birmingham new street,2025-11-24 16:15:00,0.0,On Time,16,0,0,11,True
2024-02-28,birmingham new street,manchester piccadilly,2025-11-24 16:15:00,0.0,On Time,16,0,0,11,True
2024-02-21,london kings cross,york,2025-11-24 16:30:00,0.0,On Time,16,0,0,11,True
2024-02-21,liverpool lime street,london euston,2025-11-24 17:30:00,1.4814814814814816,Short,17,0,0,11,True
2024-02-14,manchester piccadilly,liverpool lime street,2025-11-24 18:45:00,cancelled,Cancelled,18,0,0,11,True
2024-02-14,liverpool lime street,manchester piccadilly,2025-11-24 19:45:00,0.0,On Time,19,0,0,11,True
2024-02-14,liverpool lime street,manchester piccadilly,2025-11-24 20:00:00,0.0,On Time,20,0,0,11,False
2024-02-15,manchester piccadilly,liverpool lime street,2025-11-24 17:00:00,0.0,On Time,17,0,0,11,True
2024-02-25,london kings cross,york,2025-11-24 17:00:00,0.0,On Time,17,0,0,11,True
2024-02-14,liverpool lime street,manchester piccadilly,2025-11-24 20:00:00,0.0,On Time,20,0,0,11,False
2024-02-15,london paddington,reading,2025-11-24 17:00:00,0.0,On Time,17,0,0,11,True
2024-02-15,london euston,birmingham new street,2025-11-24 17:00:00,0.0,On Time,17,0,0,11,True
2024-02-15,london euston,manchester piccadilly,2025-11-24 17:00:00,0.0,On Time,17,0,0,11,True
2024-02-21,london euston,birmingham new street,2025-11-24 17:15:00,0.0,On Time,17,0,0,11,True
2024-02-14,manchester piccadilly,liverpool lime street,2025-11-24 20:15:00,0.0,On Time,20,0,0,11,False
2024-02-19,london euston,birmingham new street,2025-11-24 17:15:00,0.0,On Time,17,0,0,11,True
2024-02-15,london paddington,reading,2025-11-24 17:15:00,0.0,On Time,17,0,0,11,True
2024-02-25,london kings cross,york,2025-11-24 17:15:00,0.0,On Time,17,0,0,11,True
2024-02-15,london st pancras,birmingham new street,2025-11-24 17:15:00,0.0,On Time,17,0,0,11,True
2024-02-18,liverpool lime street,manchester piccadilly,2025-11-24 17:30:00,0.0,On Time,17,0,0,11,True
2024-02-15,london st pancras,leicester,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-02-21,london euston,birmingham new street,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-02-14,london euston,birmingham new street,2025-11-24 20:45:00,0.0,On Time,20,0,0,11,False
2024-02-23,manchester piccadilly,liverpool lime street,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-02-29,london st pancras,leicester,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-02-19,manchester piccadilly,liverpool lime street,2025-11-24 18:45:00,cancelled,Cancelled,18,0,0,11,True
2024-02-18,london st pancras,leicester,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-02-19,manchester piccadilly,liverpool lime street,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-02-27,london euston,birmingham new street,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-02-18,london euston,birmingham new street,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-02-15,birmingham new street,tamworth,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-02-21,london st pancras,birmingham new street,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-02-26,manchester piccadilly,liverpool lime street,2025-11-24 17:45:00,cancelled,Cancelled,17,0,0,11,True
2024-02-15,manchester piccadilly,liverpool lime street,2025-11-24 17:45:00,176.66666666666666,Extreme,17,0,0,11,True
2024-02-26,manchester piccadilly,liverpool lime street,2025-11-24 17:45:00,cancelled,Cancelled,17,0,0,11,True
2024-02-15,manchester piccadilly,liverpool lime street,2025-11-24 17:45:00,176.66666666666666,Extreme,17,0,0,11,True
2024-02-14,london kings cross,york,2025-11-24 21:30:00,0.0,On Time,21,0,0,11,False
2024-02-14,manchester piccadilly,leeds,2025-11-24 21:30:00,0.0,On Time,21,0,0,11,False
2024-02-18,liverpool lime street,manchester piccadilly,2025-11-24 18:30:00,0.0,On Time,18,0,0,11,True
2024-02-22,london euston,birmingham new street,2025-11-24 18:30:00,0.0,On Time,18,0,0,11,True
2024-02-14,london euston,birmingham new street,2025-11-24 21:30:00,0.0,On Time,21,0,0,11,False
2024-02-27,london st pancras,birmingham new street,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-02-25,london paddington,reading,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-02-27,birmingham new street,nuneaton,2025-11-24 18:45:00,cancelled,Cancelled,18,0,0,11,True
2024-02-21,london st pancras,birmingham new street,2025-11-24 18:45:00,cancelled,Cancelled,18,0,0,11,True
2024-02-15,london st pancras,birmingham new street,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-02-15,london euston,manchester piccadilly,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-02-28,london st pancras,birmingham new street,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-02-15,birmingham new street,nuneaton,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-02-21,london paddington,reading,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-02-15,london st pancras,birmingham new street,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-02-27,london st pancras,birmingham new street,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-02-15,london st pancras,birmingham new street,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-02-17,london st pancras,birmingham new street,2025-11-24 18:45:00,cancelled,Cancelled,18,0,0,11,True
2024-02-20,london st pancras,birmingham new street,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-02-22,birmingham new street,wolverhampton,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-02-17,manchester piccadilly,liverpool lime street,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-02-15,london st pancras,birmingham new street,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-02-15,london st pancras,birmingham new street,2025-11-24 19:00:00,0.0,On Time,19,0,0,11,True
2024-02-14,liverpool lime street,manchester piccadilly,2025-11-24 22:00:00,0.0,On Time,22,0,0,11,False
2024-02-24,london st pancras,birmingham new street,2025-11-24 18:45:00,0.0,On Time,18,0,0,11,True
2024-02-15,london kings cross,york,2025-11-24 17:45:00,cancelled,Cancelled,17,0,0,11,True
2024-02-17,birmingham new street,stafford,2025-11-24 17:45:00,0.0,On Time,17,0,0,11,True
2024-02-19,london st pancras,birmingham new street,2025-11-24 19:00:00,0.0,On Time,19,0,0,11,True
2024-02-14,london euston,birmingham new street,2025-11-24 22:00:00,0.0,On Time,22,0,0,11,False
2024-02-19,manchester piccadilly,liverpool lime street,2025-11-24 19:15:00,0.0,On Time,19,0,0,11,True
2024-02-14,london euston,manchester piccadilly,2025-11-24 22:15:00,-0.0,On Time,22,0,0,11,False
2024-02-27,london euston,birmingham new street,2025-11-24 19:45:00,0.0,On Time,19,0,0,11,True
2024-02-15,london paddington,reading,2025-11-24 20:00:00,0.0,On Time,20,0,0,11,False
2024-02-25,manchester piccadilly,liverpool lime street,2025-11-24 20:00:00,0.0,On Time,20,0,0,11,False
2024-02-20,london st pancras,birmingham new street,2025-11-24 20:15:00,0.0,On Time,20,0,0,11,False
2024-02-21,london paddington,reading,2025-11-24 20:15:00,0.0,On Time,20,0,0,11,False
2024-02-15,london euston,birmingham new street,2025-11-24 20:15:00,0.0,On Time,20,0,0,11,False
2024-02-15,birmingham new street,liverpool lime street,2025-11-24 20:30:00,0.0,On Time,20,0,0,11,False
2024-02-17,london euston,birmingham new street,2025-11-24 20:30:00,0.0,On Time,20,0,0,11,False
2024-02-15,manchester piccadilly,liverpool lime street,2025-11-24 00:00:00,0.0,On Time,0,0,0,11,False
2024-02-15,london paddington,reading,2025-11-24 21:30:00,0.0,On Time,21,0,0,11,False
2024-02-20,london kings cross,york,2025-11-24 21:30:00,0.0,On Time,21,0,0,11,False
2024-02-15,liverpool lime street,manchester piccadilly,2025-11-24 21:30:00,0.0,On Time,21,0,0,11,False
2024-02-15,liverpool lime street,manchester piccadilly,2025-11-24 21:30:00,0.0,On Time,21,0,0,11,False
2024-02-26,london euston,birmingham new street,2025-11-24 22:00:00,0.0,On Time,22,0,0,11,False
2024-02-15,london kings cross,york,2025-11-24 01:00:00,0.0,On Time,1,0,0,11,False
2024-02-22,london paddington,reading,2025-11-24 22:00:00,0.0,On Time,22,0,0,11,False
2024-02-17,london kings cross,york,2025-11-24 22:15:00,-0.0,On Time,22,0,0,11,False
2024-02-26,london euston,manchester piccadilly,2025-11-24 22:15:00,-0.0,On Time,22,0,0,11,False
2024-02-15,london kings cross,york,2025-11-24 22:15:00,-0.0,On Time,22,0,0,11,False
2024-02-26,london euston,manchester piccadilly,2025-11-24 22:15:00,-0.0,On Time,22,0,0,11,False
2024-02-24,london euston,birmingham new street,2025-11-24 22:15:00,0.0,On Time,22,0,0,11,False
2024-02-15,york,durham,2025-11-24 01:45:00,0.0,On Time,1,0,0,11,False
2024-02-15,london st pancras,birmingham new street,2025-11-24 01:45:00,0.0,On Time,1,0,0,11,False
2024-02-22,london paddington,reading,2025-11-24 23:00:00,-0.0,On Time,23,0,0,11,False
2024-02-15,manchester piccadilly,liverpool lime street,2025-11-24 02:00:00,0.0,On Time,2,0,0,11,False
2024-02-21,york,durham,2025-11-24 23:45:00,-0.0,On Time,23,0,0,11,False
2024-02-27,london kings cross,york,2025-11-24 00:30:00,0.0,On Time,0,0,0,11,False
2024-02-16,liverpool lime street,manchester piccadilly,2025-11-24 01:30:00,0.0,On Time,1,0,0,11,False
